#,ID,Date,Description,Mode,Category,Sub Category,Amount,Balance,FCU Identified
1793,1793,11-04-2024,NFS/DDND07/CASH WDL/11-02-97,ecs,other credit,fuel,4037.32,276457.1,Fraud Identified
1794,1794,12-04-2024,ATM DEC CHG/30-10-87/GST,ecs,other credit,fuel,1739.59,268697.84,Verified
1795,1795,13-04-2024,INF/INFT/730904970399/Moses Inc /Nancy,atm,reversal credit,loan,2148.25,2750799.28,
1796,1796,13-04-2024,ATM DEC CHG/10-01-81/GST,upi,reversal credit,bounce,-4999.39,3595208.13,
1797,1797,16-04-2024,BIL/RCHG/4126104703/Vodafone -/(406)463-8035,atm,withdrawal,loan,4477.4,2011321.35,Verified
1798,1798,17-04-2024,APBS/IOC Ref No2246475781/71986828758923,atm,withdrawal,fuel,2357.51,3566025.69,Verified
1799,1799,18-04-2024,UPI/148651810469/NO REMARKS/zschultz@upi/Edwardchester,atm,expenses,loan,-923.12,991123.36,
1800,1800,18-04-2024,ATM DEC CHG/12-10-04/GST,vps,expenses,recharge,4880.36,1187131.29,Verified
1801,1801,18-04-2024,IPS/MASTER FUEL/443884855177/000000000980/Anthonymouth,imps,withdrawal,fuel,-4626.4,1620752.07,Verified
1802,1802,18-04-2024,ATM DEC CHG/20-02-81/GST,inft,withdrawal,recharge,2554.4,2275382.84,Fraud Identified
1803,1803,18-04-2024,ATM DEC CHG/14-06-04/GST,upi,expenses,other,2993.96,2732924.64,Fraud Identified
1804,1804,18-04-2024,INF/INFT/303991703063/Becker-Curtis /Mary,ecs,other credit,loan,9062.66,3655037.55,Verified
1805,1805,19-04-2024,IPS/MASTER FUEL/301221399987/000000000980/New Trevormouth,imps,expenses,other,1088.09,1732172.06,
1806,1806,20-04-2024,BIL/RCHG/8613807359/Vodafone -/608-748-7411x174,upi,expenses,fuel,-4192.6,760251.94,Fraud Identified
1807,1807,20-04-2024,IPS/MASTER FUEL/450845825866/000000000980/Port Colleenfort,ecs,reversal credit,fuel,3435.8,2998573.26,Verified
1808,1808,21-04-2024,UPI/569721340155/NO REMARKS/tapiastacy@upi/North Aaron,imps,withdrawal,loan,-979.93,2434880.87,Verified
1809,1809,22-04-2024,VPS/Wilson-Moore/625862780647/East Josephfurt,imps,withdrawal,other,-1461.93,2755405.23,Fraud Identified
1810,1810,23-04-2024,IPS/MASTER FUEL/235876816945/000000000980/West Susanmouth,ecs,subsidy,other,8253.14,28282.1,
1811,1811,23-04-2024,IPS/MASTER FUEL/327383203634/000000000980/West Davidville,inft,subsidy,loan,-2445.88,853453.31,Verified
1812,1812,23-04-2024,IPS/MASTER FUEL/557811074320/000000000980/Lake Amberberg,imps,withdrawal,loan,-4128.92,1173765.41,Verified
1813,1813,23-04-2024,BIL/RCHG/1062965878/Vodafone -/560-459-2125x08985,upi,subsidy,fuel,-1003.7,1690627.45,Verified
1814,1814,24-04-2024,"INF/INFT/27225295171/Russell, Davis and Lewis /Jacqueline",vps,reversal credit,loan,9514.34,1110578.34,
1815,1815,26-04-2024,"VPS/Cain, Hudson and Carter/419209665781/Manuelhaven",inft,other credit,bounce,4564.34,708067.37,
1816,1816,26-04-2024,APBS/IOC Ref No7498906842/56662997921363,atm,other credit,recharge,6773.77,2761186.86,
1817,1817,26-04-2024,"VPS/Mcmahon, Rivera and Collins/795155632576/Patriciafort",inft,expenses,recharge,-1773.84,3421535.19,Fraud Identified
1818,1818,27-04-2024,APBS/IOC Ref No1141561775/27133747208433,ecs,subsidy,recharge,-763.05,2982110.75,
1819,1819,27-04-2024,IPS/MASTER FUEL/949760705013/000000000980/North Melissaside,imps,withdrawal,bounce,-360.43,3767269.44,Verified
1820,1820,29-04-2024,BIL/RCHG/9519450147/Vodafone -/448.706.5043x66623,upi,withdrawal,recharge,455.12,2984604.87,Verified
1821,1821,30-04-2024,APBS/IOC Ref No8667406770/74473926341,upi,withdrawal,loan,1918.29,431190.97,
1822,1822,30-04-2024,IPS/MASTER FUEL/908783082930/000000000980/Norrisland,ecs,withdrawal,loan,1454.51,816654.01,Verified
1823,1823,30-04-2024,IPS/MASTER FUEL/622530585530/000000000980/West Jessica,inft,expenses,other,-4357.72,4330084.23,Fraud Identified
1824,1824,01-05-2024,UPI/378567399059/NO REMARKS/johnstonandrea@upi/Lake Tony,upi,other credit,recharge,9915.09,2817293.29,
1825,1825,02-05-2024,UPI/527951199866/NO REMARKS/scottkrista@upi/New Dianastad,vps,withdrawal,fuel,4928.92,1169547.62,Verified
1826,1826,03-05-2024,"INF/INFT/864932316932/Smith, Rios and Whitney /Jacob",vps,reversal credit,loan,-1015.77,1113734.41,Fraud Identified
1827,1827,03-05-2024,NFS/MTND07/CASH WDL/25-06-89,ecs,other credit,fuel,3379.08,4641537.96,
1828,1828,04-05-2024,VPS/Luna Group/796332331073/Reneetown,upi,subsidy,loan,8239.67,2473410.16,
1829,1829,04-05-2024,INF/INFT/446350044474/Walsh Group /Scott,atm,expenses,fuel,1810.45,3065655.6,
1830,1830,05-05-2024,INF/INFT/423559568241/Francis-Love /Julia,inft,reversal credit,loan,5906.54,4463416.94,
1831,1831,06-05-2024,VPS/Graves LLC/389212805469/New Jennaville,imps,withdrawal,recharge,5259.47,128427.27,
1832,1832,06-05-2024,IPS/MASTER FUEL/351710577862/000000000980/Michellefort,inft,subsidy,other,928.49,2813522.62,
1833,1833,07-05-2024,BIL/RCHG/7371067887/Vodafone -/748.893.4077x356,atm,other credit,fuel,2163.27,2844212.69,Fraud Identified
1834,1834,07-05-2024,UPI/383200742869/NO REMARKS/danielsarah@upi/Garciaview,atm,reversal credit,loan,6705.86,3247855.51,
1835,1835,08-05-2024,UPI/510270436785/NO REMARKS/laura61@upi/Lake Danielbury,atm,withdrawal,loan,-537.82,1697944.8,Fraud Identified
1836,1836,08-05-2024,NFS/BYND07/CASH WDL/25-06-06,vps,withdrawal,fuel,4858.27,1710723.82,
1837,1837,08-05-2024,VPS/Wright-Anderson/164363966134/North Helenton,ecs,reversal credit,loan,-1723.11,2372987.83,
1838,1838,08-05-2024,BIL/RCHG/8092378328/Vodafone -/+1-942-471-8167x174,upi,subsidy,other,4073.66,2673415.69,Verified
1839,1839,08-05-2024,INF/INFT/641086515198/Herrera-Hart /Kelly,ecs,expenses,fuel,1278.73,4558763.99,Verified
1840,1840,10-05-2024,APBS/IOC Ref No9281277527/19858033785107,inft,other credit,bounce,2719.19,1364355.73,Verified
1841,1841,10-05-2024,ATM DEC CHG/19-04-97/GST,inft,expenses,loan,2602.38,1896836.2,
1842,1842,10-05-2024,IPS/MASTER FUEL/159327543516/000000000980/East Maryfurt,upi,reversal credit,loan,1369.12,2980043.9,Fraud Identified
1843,1843,11-05-2024,ATM DEC CHG/15-12-97/GST,imps,expenses,bounce,2390.69,837388.31,
1844,1844,11-05-2024,IPS/MASTER FUEL/545679692378/000000000980/Aprilshire,atm,expenses,fuel,8762.13,3120667.78,
1845,1845,12-05-2024,NFS/TKND07/CASH WDL/27-03-84,vps,other credit,loan,2002.46,849059.01,
1846,1846,12-05-2024,BIL/RCHG/5468668460/Vodafone -/+1-748-797-8285,vps,expenses,recharge,-4450.68,851562.3,Verified
1847,1847,12-05-2024,NFS/IFND07/CASH WDL/05-09-94,upi,withdrawal,other,157.93,2691997.83,Fraud Identified
1848,1848,13-05-2024,INF/INFT/533953885177/Young LLC /Monica,upi,withdrawal,bounce,1186.64,2788114.32,
1849,1849,13-05-2024,ATM DEC CHG/26-01-82/GST,vps,expenses,bounce,3306.23,3106372.28,
1850,1850,13-05-2024,APBS/IOC Ref No4333719114/81289018018216,upi,subsidy,fuel,-2053.75,4276381.15,Fraud Identified
1851,1851,16-05-2024,APBS/IOC Ref No3177409323/14905576578419,ecs,other credit,fuel,7852.84,1145796.57,Verified
1852,1852,17-05-2024,VPS/Washington Inc/562430270769/South Walterview,atm,reversal credit,loan,4087.58,864848.94,Fraud Identified
1853,1853,17-05-2024,APBS/IOC Ref No8579771404/92152410718043,atm,reversal credit,bounce,6775.89,3404154.06,
1854,1854,19-05-2024,ATM DEC CHG/01-12-79/GST,ecs,withdrawal,recharge,6648.77,3634029.67,Verified
1855,1855,19-05-2024,IPS/MASTER FUEL/804659951028/000000000980/South Jorge,imps,subsidy,bounce,3146.92,4005901.24,Verified
1856,1856,20-05-2024,APBS/IOC Ref No7748756207/59034041108271,vps,withdrawal,fuel,6660.02,1287920.83,Verified
1857,1857,20-05-2024,VPS/Daniels-Davis/843539248668/Port Davidburgh,atm,reversal credit,recharge,-4598.2,1739211.89,Fraud Identified
1858,1858,20-05-2024,BIL/RCHG/639908745/Vodafone -/775-742-7411x37499,atm,expenses,recharge,1164.94,3488559.69,Fraud Identified
1859,1859,20-05-2024,IPS/MASTER FUEL/814537731594/000000000980/New Danamouth,upi,other credit,bounce,-3948.65,3551247.44,Fraud Identified
1860,1860,22-05-2024,ATM DEC CHG/30-05-80/GST,inft,withdrawal,loan,-245.69,2323801.71,Fraud Identified
1861,1861,23-05-2024,ATM DEC CHG/13-08-04/GST,upi,other credit,loan,-1940.49,734968.51,Verified
1862,1862,23-05-2024,UPI/552746216556/NO REMARKS/clarkmary@upi/East Justin,imps,expenses,fuel,-4364.47,2593666.18,
1863,1863,24-05-2024,IPS/MASTER FUEL/384587000462/000000000980/North Michellefurt,vps,subsidy,fuel,2107.04,4258599.89,
1864,1864,25-05-2024,ATM DEC CHG/06-06-92/GST,inft,other credit,loan,-3740.58,783208.51,Fraud Identified
1865,1865,25-05-2024,VPS/Johnson Group/31058052497/Port Stevenburgh,ecs,other credit,fuel,1145.68,1509947.04,
1866,1866,26-05-2024,NFS/CCND07/CASH WDL/21-03-76,atm,reversal credit,loan,8688.36,4350382.23,
1867,1867,27-05-2024,INF/INFT/649112249416/Simon Inc /Virginia,imps,other credit,other,8622.98,1381667.01,
1868,1868,29-05-2024,"INF/INFT/461343552480/Bennett, Fuentes and Preston /Evelyn",upi,subsidy,recharge,6796.3,1886543.99,Fraud Identified
1869,1869,30-05-2024,UPI/740581058156/NO REMARKS/jordancooper@upi/Taylorburgh,vps,subsidy,fuel,9021.37,183758.7,Fraud Identified
1870,1870,30-05-2024,INF/INFT/96972263575/Gallegos-Kennedy /Jason,vps,reversal credit,other,-1073.84,2479201.89,Fraud Identified
1871,1871,31-05-2024,APBS/IOC Ref No4907065502/90845216762104,vps,other credit,loan,6393.64,2651643.96,Fraud Identified
1872,1872,31-05-2024,IPS/MASTER FUEL/215625329298/000000000980/Port Chadhaven,imps,withdrawal,fuel,2216.12,3764791.97,
1873,1873,01-06-2024,NFS/XIND07/CASH WDL/20-07-95,inft,expenses,other,9608.75,2619287.1,Verified
1874,1874,01-06-2024,VPS/Nichols Group/449989721777/New Angela,inft,subsidy,other,6926.55,2734881.42,Verified
1875,1875,05-06-2024,"INF/INFT/635469329385/Hill, Perry and Maldonado /Michele",atm,withdrawal,other,-3348.06,2053811.31,Verified
1876,1876,05-06-2024,UPI/362346478453/NO REMARKS/karen39@upi/Walkerland,inft,subsidy,fuel,7501.66,2608048.38,Verified
1877,1877,05-06-2024,ATM DEC CHG/22-12-87/GST,vps,withdrawal,loan,4866.19,4493692.98,Verified
1878,1878,06-06-2024,BIL/RCHG/303339538/Vodafone -/346-686-4531x176,upi,subsidy,fuel,2926.57,2402421.09,
1879,1879,07-06-2024,"VPS/Lee, Young and Moore/705944713078/Justinstad",upi,subsidy,other,-1951.1,2014980.94,Fraud Identified
1880,1880,07-06-2024,APBS/IOC Ref No1310703470/34293318870405,atm,subsidy,recharge,-366.16,2064903.26,Fraud Identified
1881,1881,09-06-2024,APBS/IOC Ref No8363498201/61385234122490,atm,expenses,fuel,-864.48,2479720.97,
1882,1882,11-06-2024,UPI/160547780619/NO REMARKS/morrissamuel@upi/Lake Michael,vps,subsidy,bounce,-3137.02,156310.73,Fraud Identified
1883,1883,12-06-2024,ATM DEC CHG/19-01-93/GST,inft,subsidy,other,6601.24,3429432.66,Verified
1884,1884,13-06-2024,ATM DEC CHG/19-11-03/GST,inft,other credit,bounce,3021.35,3052232.25,Verified
1885,1885,14-06-2024,IPS/MASTER FUEL/149436544466/000000000980/Karinafurt,vps,other credit,fuel,-4410.59,495575.73,Fraud Identified
1886,1886,14-06-2024,BIL/RCHG/8623869278/Vodafone -/001-316-903-1423x9246,upi,other credit,fuel,-1526.27,1381295.47,Verified
1887,1887,14-06-2024,BIL/RCHG/6466410870/Vodafone -/+1-829-802-9309,upi,other credit,bounce,8851.24,1624873.61,Verified
1888,1888,14-06-2024,APBS/IOC Ref No7871472108/82497586103917,atm,subsidy,other,-3928.53,4396540.27,Verified
1889,1889,16-06-2024,INF/INFT/566430302637/Ruiz Ltd /Terry,vps,other credit,bounce,9534.67,216196.95,Verified
1890,1890,16-06-2024,NFS/EZND07/CASH WDL/18-02-76,inft,reversal credit,loan,3069.13,479846.6,Verified
1891,1891,16-06-2024,NFS/IBND07/CASH WDL/01-02-80,upi,subsidy,bounce,1659.18,2378077.66,Fraud Identified
1892,1892,16-06-2024,"VPS/Castillo, Nash and Paul/603809504459/Jasmineview",inft,expenses,loan,-428.64,2720858.5,Verified
1893,1893,16-06-2024,IPS/MASTER FUEL/398312766651/000000000980/West John,ecs,reversal credit,fuel,2385.07,4294552.55,Verified
1894,1894,17-06-2024,ATM DEC CHG/10-05-86/GST,vps,subsidy,other,8083.18,2536711.95,Fraud Identified
1895,1895,18-06-2024,ATM DEC CHG/18-06-95/GST,inft,reversal credit,recharge,4343.45,2982436.19,Verified
1896,1896,18-06-2024,VPS/Taylor Inc/593347401429/Georgeview,imps,subsidy,loan,7107.36,4439098.85,Fraud Identified
1897,1897,19-06-2024,INF/INFT/778696327618/Martin-Wright /Gilbert,ecs,subsidy,other,-449.72,853483.68,Fraud Identified
1898,1898,19-06-2024,"INF/INFT/231541066602/Mckenzie, Vance and Wade /Meghan",imps,other credit,fuel,1102.24,1023446.52,Fraud Identified
1899,1899,19-06-2024,BIL/RCHG/376308075/Vodafone -/(479)244-8934x18080,atm,expenses,recharge,2924.91,1112582.24,Fraud Identified
1900,1900,20-06-2024,NFS/HXND07/CASH WDL/18-06-00,inft,subsidy,recharge,-762.04,606213.73,
1901,1901,20-06-2024,ATM DEC CHG/25-01-74/GST,atm,other credit,loan,4900.43,869234.05,Verified
1902,1902,20-06-2024,ATM DEC CHG/15-11-93/GST,atm,withdrawal,recharge,873.51,1334597.36,Fraud Identified
1903,1903,21-06-2024,ATM DEC CHG/21-03-81/GST,inft,reversal credit,fuel,706.67,304290.33,
1904,1904,23-06-2024,VPS/Jones-Allen/946609526288/Port Kyle,atm,expenses,recharge,-3179.37,4633076.33,Verified
1905,1905,24-06-2024,BIL/RCHG/4830896124/Vodafone -/(780)601-0523x3021,upi,reversal credit,bounce,6156.54,1677466.56,
1906,1906,24-06-2024,ATM DEC CHG/18-10-98/GST,inft,expenses,bounce,2934.06,3761074.26,Fraud Identified
1907,1907,26-06-2024,APBS/IOC Ref No3805346973/38029995640376,imps,withdrawal,loan,7603.84,989379.29,Fraud Identified
1908,1908,26-06-2024,IPS/MASTER FUEL/697906352052/000000000980/Matthewmouth,imps,withdrawal,bounce,-751.57,3493567.45,Fraud Identified
1909,1909,26-06-2024,BIL/RCHG/1355320811/Vodafone -/+1-622-298-7812x82965,inft,other credit,other,4433.03,4442786.14,Fraud Identified
1910,1910,26-06-2024,"INF/INFT/293206881299/Johnson, Petersen and Ellis /Lori",imps,withdrawal,loan,484.44,4630652.49,Verified
1911,1911,27-06-2024,UPI/943623565710/NO REMARKS/julieashley@upi/South Michael,imps,reversal credit,other,-4979.48,2440223.09,Fraud Identified
1912,1912,28-06-2024,UPI/636032388650/NO REMARKS/vancealex@upi/West Tracy,inft,subsidy,fuel,-3622.05,3388217.92,Fraud Identified
1913,1913,30-06-2024,IPS/MASTER FUEL/7826673006/000000000980/Johnsonchester,imps,reversal credit,other,2189.66,1161134.97,
1914,1914,30-06-2024,IPS/MASTER FUEL/916388043333/000000000980/New Melissa,upi,subsidy,loan,-3111.65,2768424.44,
1915,1915,01-07-2024,VPS/Garcia-Johnson/543907967111/Matthewtown,vps,other credit,bounce,885.25,3206318.17,Fraud Identified
1916,1916,02-07-2024,ATM DEC CHG/20-02-75/GST,ecs,expenses,bounce,198.54,843352.39,Fraud Identified
1917,1917,02-07-2024,BIL/RCHG/4505563934/Vodafone -/200-786-0957,vps,other credit,fuel,9172.99,3674995.53,Verified
1918,1918,02-07-2024,VPS/Washington-Patterson/821055818602/Deborahton,atm,other credit,recharge,7172.88,4542896.41,Verified
1919,1919,05-07-2024,VPS/Diaz and Sons/457364648285/Kellytown,upi,reversal credit,loan,-2848.98,638871.14,Verified
1920,1920,06-07-2024,UPI/883626403562/NO REMARKS/pamela57@upi/Lake Sarahmouth,inft,expenses,bounce,1012.91,1014505.53,Verified
1921,1921,07-07-2024,ATM DEC CHG/09-10-96/GST,imps,subsidy,recharge,-3765.3,70807.1,Fraud Identified
1922,1922,07-07-2024,UPI/114508873315/NO REMARKS/evan94@upi/West Stephen,vps,reversal credit,other,5254.89,295398.33,Fraud Identified
1923,1923,07-07-2024,"VPS/Harrison, Osborn and Andrews/202460912148/Taylorside",upi,withdrawal,bounce,5962.55,1012589.51,Verified
1924,1924,07-07-2024,IPS/MASTER FUEL/527332114503/000000000980/Jarvisland,upi,expenses,bounce,7608.06,1493473.63,Fraud Identified
1925,1925,08-07-2024,BIL/RCHG/7091335997/Vodafone -/001-480-731-2096x0725,ecs,subsidy,bounce,3705.31,2166187.72,Verified
1926,1926,10-07-2024,BIL/RCHG/2029699792/Vodafone -/400.398.6826,inft,subsidy,other,4543.04,4348611.21,Fraud Identified
1927,1927,11-07-2024,APBS/IOC Ref No7377158056/32048108596785,ecs,reversal credit,recharge,800.09,708056.26,Verified
1928,1928,11-07-2024,ATM DEC CHG/26-02-00/GST,vps,withdrawal,other,4075.26,1748214.79,Fraud Identified
1929,1929,12-07-2024,ATM DEC CHG/10-06-83/GST,ecs,subsidy,fuel,-136.12,373591.36,
1930,1930,13-07-2024,INF/INFT/722097224480/Chavez-Cantrell /Joshua,upi,expenses,bounce,6366.34,2858336.61,Fraud Identified
1931,1931,14-07-2024,BIL/RCHG/4818361754/Vodafone -/001-773-554-6951,inft,expenses,fuel,4200.95,3409653.22,Fraud Identified
1932,1932,14-07-2024,NFS/ZYND07/CASH WDL/14-03-90,vps,withdrawal,other,6345.95,4185266.88,Verified
1933,1933,14-07-2024,NFS/ADND07/CASH WDL/28-09-80,vps,reversal credit,other,2147.76,4288140.64,
1934,1934,15-07-2024,VPS/Edwards-Campbell/711107170477/Bradleybury,inft,other credit,other,4382.9,489161.19,
1935,1935,15-07-2024,IPS/MASTER FUEL/8160752799/000000000980/New Bethfort,upi,expenses,recharge,-4535.62,4415909.96,Fraud Identified
1936,1936,16-07-2024,APBS/IOC Ref No7791426984/23216608631872,ecs,subsidy,recharge,-2925.02,4489586.03,Fraud Identified
1937,1937,18-07-2024,BIL/RCHG/8883518618/Vodafone -/531.945.8951x4937,vps,other credit,bounce,-1758.91,277636.3,Fraud Identified
1938,1938,18-07-2024,BIL/RCHG/1267329869/Vodafone -/742.335.7267x370,vps,subsidy,other,6990.78,1736470.57,Fraud Identified
1939,1939,18-07-2024,VPS/Curry and Sons/158455910296/Christopherfort,atm,other credit,recharge,-1507,3767491.06,Fraud Identified
1940,1940,18-07-2024,VPS/Heath-Jones/10233709596/Adamsfort,ecs,other credit,recharge,9809.58,3768225.76,
1941,1941,21-07-2024,IPS/MASTER FUEL/936613049180/000000000980/East Petertown,vps,subsidy,bounce,1752.33,497212.86,
1942,1942,21-07-2024,APBS/IOC Ref No6952913677/68832817452803,atm,expenses,bounce,6957.51,2534639.39,
1943,1943,21-07-2024,UPI/44086068776/NO REMARKS/kturner@upi/Jeffreyfurt,imps,expenses,other,8533.54,3251142.81,
1944,1944,22-07-2024,IPS/MASTER FUEL/474226418176/000000000980/Morrisport,vps,other credit,fuel,5583.97,812846.94,Fraud Identified
1945,1945,22-07-2024,VPS/Trevino-Roberts/779099971644/West Jonathanburgh,inft,subsidy,other,1871.32,1276202.28,Fraud Identified
1946,1946,22-07-2024,IPS/MASTER FUEL/227018668213/000000000980/Ericshire,atm,subsidy,loan,-706.36,2735436,Fraud Identified
1947,1947,28-07-2024,IPS/MASTER FUEL/119590122870/000000000980/West Carol,ecs,reversal credit,other,8207,4068687.75,Verified
1948,1948,30-07-2024,NFS/TEND07/CASH WDL/04-11-05,inft,other credit,recharge,5752.04,4009230.87,Verified
1949,1949,31-07-2024,BIL/RCHG/9241209880/Vodafone -/423-972-6751x318,inft,subsidy,bounce,540.03,4115157.43,
1950,1950,03-08-2024,UPI/244125447162/NO REMARKS/smithlawrence@upi/Amandaville,imps,subsidy,recharge,1208.29,1716735.61,Verified
1951,1951,04-08-2024,APBS/IOC Ref No7340208273/34057530229038,imps,other credit,bounce,7251.78,3597738.3,
1952,1952,05-08-2024,ATM DEC CHG/13-01-90/GST,vps,withdrawal,loan,9323.1,1756923.81,
1953,1953,08-08-2024,BIL/RCHG/1424428035/Vodafone -/(429)917-0768,inft,reversal credit,other,7495.58,3760296.77,Verified
1954,1954,10-08-2024,INF/INFT/460623066193/Morris Ltd /James,atm,other credit,other,6688.07,1132624.96,Fraud Identified
1955,1955,11-08-2024,APBS/IOC Ref No8232575586/43803157256531,ecs,expenses,loan,8765.66,1125616.67,
1956,1956,12-08-2024,UPI/238338069802/NO REMARKS/jeremy02@upi/New Savannah,imps,withdrawal,recharge,5884.48,1311821.72,
1957,1957,12-08-2024,APBS/IOC Ref No2066742813/74867223414832,imps,other credit,fuel,6342.29,4197518.29,
1958,1958,13-08-2024,INF/INFT/593697513192/Gomez-Ellis /Laurie,ecs,reversal credit,recharge,-637.68,3332571,Verified
1959,1959,15-08-2024,UPI/318839340151/NO REMARKS/robert80@upi/Lawsonport,inft,reversal credit,loan,5994.09,2561926.72,Fraud Identified
1960,1960,17-08-2024,APBS/IOC Ref No6081157655/5620490506184,ecs,withdrawal,fuel,-2662.44,415790.06,
1961,1961,17-08-2024,BIL/RCHG/9049586889/Vodafone -/+1-248-309-0245,imps,reversal credit,bounce,4504.75,3375717.7,
1962,1962,17-08-2024,IPS/MASTER FUEL/993835095897/000000000980/North Franklinborough,upi,expenses,recharge,9199.93,3755595.2,
1963,1963,18-08-2024,NFS/AWND07/CASH WDL/19-10-76,vps,other credit,other,6610.38,128346.8,
1964,1964,20-08-2024,NFS/KYND07/CASH WDL/08-01-98,ecs,expenses,other,8829.94,4226700.96,
1965,1965,21-08-2024,"INF/INFT/550738750054/Conley, King and Bernard /Christopher",atm,subsidy,fuel,5610.79,637088.94,
1966,1966,21-08-2024,APBS/IOC Ref No6852477377/7029317785025,upi,reversal credit,bounce,698.48,1187149.87,Fraud Identified
1967,1967,21-08-2024,"INF/INFT/683547976352/Moreno, Jimenez and Williams /Taylor",imps,expenses,recharge,7534.63,1760500.14,Verified
1968,1968,21-08-2024,BIL/RCHG/5640163192/Vodafone -/(462)790-4345x76146,imps,subsidy,loan,2109.57,4094612.64,Verified
1969,1969,22-08-2024,BIL/RCHG/8066134396/Vodafone -/383.329.0699x107,ecs,other credit,loan,7409.36,1721702.53,Fraud Identified
1970,1970,23-08-2024,UPI/782112069397/NO REMARKS/anthony16@upi/East Christopherbury,vps,expenses,recharge,7433.31,3263930.88,
